"time","alg","direction","bus","location","arrive","board"
18,"rope",-1,5,3,26.9002404596585,20.0661352736693
18,"rope",1,5,3,54.8489577292626,33.0442183316705
18,"rope",-1,5,3,26.9002404596585,20.0661352736693
18,"rope",1,5,3,46.5262511099467,33.0442183316705
18,"rope",1,5,3,52.5413696762704,33.0442183316705
18,"rope",1,1,4,65.4967747980717,55.5136948882489
18,"rope",1,1,4,57.4133302409043,55.5136948882489
18,"rope",1,1,4,65.4967747980717,55.5136948882489
18,"rope",1,2,5,33.5852914002347,21.6008774634832
18,"rope",1,2,5,42.1503828052905,21.6008774634832
18,"rope",1,2,5,36.7340667022291,21.6008774634832
18,"rope",-1,3,7,37.030331221263,33.2835345417806
18,"rope",-1,3,7,39.2405673409521,33.2835345417806
18,"rope",-1,3,8,50.7737686554735,32.1082812624044
18,"rope",-1,3,8,50.7737686554735,32.1082812624044
18,"rope",-1,3,9,35.4174722400661,21.2083782809183
18,"rope",-1,3,10,50.7737686554735,18.0587928814412
18,"rope",-1,3,10,32.1082812624044,18.0587928814412
19,"rope",1,5,3,41.2223582884975,33.0442183316705
19,"rope",1,5,3,39.298708917505,33.0442183316705
19,"rope",1,5,3,39.298708917505,33.0442183316705
19,"rope",1,5,3,52.5413696762704,33.0442183316705
19,"rope",1,5,3,54.8489577292626,33.0442183316705
19,"rope",-1,5,3,26.9002404596585,20.0661352736693
19,"rope",1,5,3,54.8489577292626,33.0442183316705
19,"rope",-1,5,3,26.9002404596585,20.0661352736693
19,"rope",1,5,3,46.5262511099467,33.0442183316705
19,"rope",1,5,3,52.5413696762704,33.0442183316705
19,"rope",1,1,4,65.4967747980717,55.5136948882489
19,"rope",1,1,4,57.4133302409043,55.5136948882489
19,"rope",1,1,4,65.4967747980717,55.5136948882489
19,"rope",1,2,5,33.5852914002347,21.6008774634832
19,"rope",1,2,5,42.1503828052905,21.6008774634832
19,"rope",1,2,5,36.7340667022291,21.6008774634832
19,"rope",-1,3,7,37.030331221263,33.2835345417806
19,"rope",-1,3,7,39.2405673409521,33.2835345417806
19,"rope",-1,3,8,50.7737686554735,32.1082812624044
19,"rope",-1,3,8,50.7737686554735,32.1082812624044
19,"rope",-1,3,9,35.4174722400661,21.2083782809183
20,"rope",1,5,3,41.2223582884975,33.0442183316705
20,"rope",1,5,3,39.298708917505,33.0442183316705
20,"rope",1,5,3,39.298708917505,33.0442183316705
20,"rope",1,5,3,52.5413696762704,33.0442183316705
20,"rope",1,5,3,54.8489577292626,33.0442183316705
20,"rope",-1,5,3,26.9002404596585,20.0661352736693
20,"rope",1,5,3,54.8489577292626,33.0442183316705
20,"rope",-1,5,3,26.9002404596585,20.0661352736693
20,"rope",1,5,3,46.5262511099467,33.0442183316705
20,"rope",1,5,3,52.5413696762704,33.0442183316705
20,"rope",1,1,4,65.4967747980717,55.5136948882489
20,"rope",1,1,4,57.4133302409043,55.5136948882489
20,"rope",1,1,4,65.4967747980717,55.5136948882489
20,"rope",1,2,5,33.5852914002347,21.6008774634832
20,"rope",1,2,5,42.1503828052905,21.6008774634832
20,"rope",1,2,5,36.7340667022291,21.6008774634832
20,"rope",-1,3,7,37.030331221263,33.2835345417806
20,"rope",-1,3,7,39.2405673409521,33.2835345417806
20,"rope",-1,3,8,50.7737686554735,32.1082812624044
20,"rope",-1,3,8,50.7737686554735,32.1082812624044
20,"rope",-1,3,9,35.4174722400661,21.2083782809183
21,"rope",1,5,3,41.2223582884975,33.0442183316705
21,"rope",1,5,3,39.298708917505,33.0442183316705
21,"rope",1,5,3,39.298708917505,33.0442183316705
21,"rope",1,5,3,52.5413696762704,33.0442183316705
21,"rope",1,5,3,54.8489577292626,33.0442183316705
21,"rope",1,5,3,54.8489577292626,33.0442183316705
21,"rope",1,5,3,46.5262511099467,33.0442183316705
21,"rope",1,5,3,52.5413696762704,33.0442183316705
21,"rope",1,1,4,65.4967747980717,55.5136948882489
21,"rope",1,1,4,57.4133302409043,55.5136948882489
21,"rope",1,1,4,65.4967747980717,55.5136948882489
21,"rope",1,2,5,33.5852914002347,21.6008774634832
21,"rope",1,2,5,42.1503828052905,21.6008774634832
21,"rope",1,2,5,36.7340667022291,21.6008774634832
21,"rope",-1,3,7,37.030331221263,33.2835345417806
21,"rope",-1,3,7,39.2405673409521,33.2835345417806
21,"rope",-1,3,8,50.7737686554735,32.1082812624044
21,"rope",-1,3,8,50.7737686554735,32.1082812624044
21,"rope",-1,3,9,35.4174722400661,21.2083782809183
22,"rope",1,5,3,41.2223582884975,33.0442183316705
22,"rope",1,5,3,39.298708917505,33.0442183316705
22,"rope",1,5,3,39.298708917505,33.0442183316705
22,"rope",1,5,3,52.5413696762704,33.0442183316705
22,"rope",1,5,3,54.8489577292626,33.0442183316705
22,"rope",1,5,3,54.8489577292626,33.0442183316705
22,"rope",1,5,3,46.5262511099467,33.0442183316705
22,"rope",1,5,3,52.5413696762704,33.0442183316705
22,"rope",1,1,4,65.4967747980717,55.5136948882489
22,"rope",1,1,4,57.4133302409043,55.5136948882489
22,"rope",1,1,4,65.4967747980717,55.5136948882489
22,"rope",-1,3,7,37.030331221263,33.2835345417806
22,"rope",-1,3,7,39.2405673409521,33.2835345417806
22,"rope",-1,3,8,50.7737686554735,32.1082812624044
22,"rope",-1,3,8,50.7737686554735,32.1082812624044
22,"rope",-1,1,10,45.9247491966851,30.3448926712002
23,"rope",1,5,3,41.2223582884975,33.0442183316705
23,"rope",1,5,3,39.298708917505,33.0442183316705
23,"rope",1,5,3,39.298708917505,33.0442183316705
23,"rope",1,5,3,52.5413696762704,33.0442183316705
23,"rope",1,5,3,54.8489577292626,33.0442183316705
23,"rope",1,5,3,54.8489577292626,33.0442183316705
23,"rope",1,5,3,46.5262511099467,33.0442183316705
23,"rope",1,5,3,52.5413696762704,33.0442183316705
23,"rope",1,1,4,65.4967747980717,55.5136948882489
23,"rope",1,1,4,57.4133302409043,55.5136948882489
23,"rope",1,1,4,65.4967747980717,55.5136948882489
23,"rope",-1,3,7,37.030331221263,33.2835345417806
23,"rope",-1,3,7,39.2405673409521,33.2835345417806
23,"rope",-1,3,8,50.7737686554735,32.1082812624044
23,"rope",-1,3,8,50.7737686554735,32.1082812624044
23,"rope",-1,1,10,45.9247491966851,30.3448926712002
24,"rope",1,5,3,41.2223582884975,33.0442183316705
24,"rope",1,5,3,39.298708917505,33.0442183316705
24,"rope",1,5,3,39.298708917505,33.0442183316705
24,"rope",1,5,3,52.5413696762704,33.0442183316705
24,"rope",1,5,3,54.8489577292626,33.0442183316705
24,"rope",1,5,3,54.8489577292626,33.0442183316705
24,"rope",1,5,3,46.5262511099467,33.0442183316705
24,"rope",1,5,3,52.5413696762704,33.0442183316705
24,"rope",1,1,4,65.4967747980717,55.5136948882489
24,"rope",1,1,4,57.4133302409043,55.5136948882489
24,"rope",1,1,4,65.4967747980717,55.5136948882489
24,"rope",-1,3,7,37.030331221263,33.2835345417806
24,"rope",-1,3,7,39.2405673409521,33.2835345417806
24,"rope",-1,3,8,50.7737686554735,32.1082812624044
24,"rope",-1,3,8,50.7737686554735,32.1082812624044
24,"rope",-1,1,10,45.9247491966851,30.3448926712002
25,"rope",1,5,3,41.2223582884975,33.0442183316705
25,"rope",1,5,3,39.298708917505,33.0442183316705
25,"rope",1,5,3,39.298708917505,33.0442183316705
25,"rope",1,5,3,52.5413696762704,33.0442183316705
25,"rope",1,5,3,54.8489577292626,33.0442183316705
25,"rope",1,5,3,54.8489577292626,33.0442183316705
25,"rope",1,5,3,46.5262511099467,33.0442183316705
25,"rope",1,5,3,52.5413696762704,33.0442183316705
25,"rope",1,1,4,65.4967747980717,55.5136948882489
25,"rope",1,1,4,57.4133302409043,55.5136948882489
25,"rope",1,1,4,65.4967747980717,55.5136948882489
25,"rope",-1,3,7,37.030331221263,33.2835345417806
25,"rope",-1,3,7,39.2405673409521,33.2835345417806
25,"rope",-1,3,8,50.7737686554735,32.1082812624044
25,"rope",-1,3,8,50.7737686554735,32.1082812624044
25,"rope",-1,1,10,45.9247491966851,30.3448926712002
26,"rope",1,5,3,41.2223582884975,33.0442183316705
26,"rope",1,5,3,39.298708917505,33.0442183316705
26,"rope",1,5,3,39.298708917505,33.0442183316705
26,"rope",1,5,3,52.5413696762704,33.0442183316705
26,"rope",1,5,3,54.8489577292626,33.0442183316705
26,"rope",1,5,3,54.8489577292626,33.0442183316705
26,"rope",1,5,3,46.5262511099467,33.0442183316705
26,"rope",1,5,3,52.5413696762704,33.0442183316705
26,"rope",1,1,4,65.4967747980717,55.5136948882489
26,"rope",1,1,4,57.4133302409043,55.5136948882489
26,"rope",1,1,4,65.4967747980717,55.5136948882489
26,"rope",-1,3,7,37.030331221263,33.2835345417806
26,"rope",-1,3,7,39.2405673409521,33.2835345417806
26,"rope",-1,3,8,50.7737686554735,32.1082812624044
26,"rope",-1,3,8,50.7737686554735,32.1082812624044
26,"rope",-1,1,10,45.9247491966851,30.3448926712002
27,"rope",1,5,3,41.2223582884975,33.0442183316705
27,"rope",1,5,3,39.298708917505,33.0442183316705
27,"rope",1,5,3,39.298708917505,33.0442183316705
27,"rope",1,5,3,52.5413696762704,33.0442183316705
27,"rope",1,5,3,54.8489577292626,33.0442183316705
27,"rope",1,5,3,54.8489577292626,33.0442183316705
27,"rope",1,5,3,46.5262511099467,33.0442183316705
27,"rope",1,5,3,52.5413696762704,33.0442183316705
27,"rope",1,1,4,65.4967747980717,55.5136948882489
27,"rope",1,1,4,57.4133302409043,55.5136948882489
27,"rope",1,1,4,65.4967747980717,55.5136948882489
27,"rope",-1,3,7,37.030331221263,33.2835345417806
27,"rope",-1,3,7,39.2405673409521,33.2835345417806
27,"rope",-1,3,8,50.7737686554735,32.1082812624044
27,"rope",-1,3,8,50.7737686554735,32.1082812624044
27,"rope",-1,1,10,45.9247491966851,30.3448926712002
28,"rope",1,5,3,41.2223582884975,33.0442183316705
28,"rope",1,5,3,39.298708917505,33.0442183316705
28,"rope",1,5,3,39.298708917505,33.0442183316705
28,"rope",1,5,3,52.5413696762704,33.0442183316705
28,"rope",1,5,3,54.8489577292626,33.0442183316705
28,"rope",1,5,3,54.8489577292626,33.0442183316705
28,"rope",1,5,3,46.5262511099467,33.0442183316705
28,"rope",1,5,3,52.5413696762704,33.0442183316705
28,"rope",1,1,4,65.4967747980717,55.5136948882489
28,"rope",1,1,4,57.4133302409043,55.5136948882489
28,"rope",1,1,4,65.4967747980717,55.5136948882489
28,"rope",-1,3,7,37.030331221263,33.2835345417806
28,"rope",-1,3,7,39.2405673409521,33.2835345417806
28,"rope",-1,3,8,50.7737686554735,32.1082812624044
28,"rope",-1,3,8,50.7737686554735,32.1082812624044
28,"rope",-1,1,10,45.9247491966851,30.3448926712002
29,"rope",1,5,3,41.2223582884975,33.0442183316705
29,"rope",1,5,3,39.298708917505,33.0442183316705
29,"rope",1,5,3,39.298708917505,33.0442183316705
29,"rope",1,5,3,52.5413696762704,33.0442183316705
29,"rope",1,5,3,54.8489577292626,33.0442183316705
29,"rope",1,5,3,54.8489577292626,33.0442183316705
29,"rope",1,5,3,46.5262511099467,33.0442183316705
29,"rope",1,5,3,52.5413696762704,33.0442183316705
29,"rope",1,1,4,65.4967747980717,55.5136948882489
29,"rope",1,1,4,57.4133302409043,55.5136948882489
29,"rope",1,1,4,65.4967747980717,55.5136948882489
29,"rope",-1,3,7,37.030331221263,33.2835345417806
29,"rope",-1,3,7,39.2405673409521,33.2835345417806
29,"rope",-1,3,8,50.7737686554735,32.1082812624044
29,"rope",-1,3,8,50.7737686554735,32.1082812624044
29,"rope",-1,1,10,45.9247491966851,30.3448926712002
30,"rope",1,5,3,41.2223582884975,33.0442183316705
30,"rope",1,5,3,39.298708917505,33.0442183316705
30,"rope",1,5,3,39.298708917505,33.0442183316705
30,"rope",1,5,3,52.5413696762704,33.0442183316705
30,"rope",1,5,3,54.8489577292626,33.0442183316705
30,"rope",1,5,3,54.8489577292626,33.0442183316705
30,"rope",1,5,3,46.5262511099467,33.0442183316705
30,"rope",1,5,3,52.5413696762704,33.0442183316705
30,"rope",1,1,4,65.4967747980717,55.5136948882489
30,"rope",1,1,4,57.4133302409043,55.5136948882489
30,"rope",1,1,4,65.4967747980717,55.5136948882489
30,"rope",-1,3,7,37.030331221263,33.2835345417806
30,"rope",-1,3,7,39.2405673409521,33.2835345417806
30,"rope",-1,3,8,50.7737686554735,32.1082812624044
30,"rope",-1,3,8,50.7737686554735,32.1082812624044
30,"rope",-1,1,10,45.9247491966851,30.3448926712002
31,"rope",1,5,3,41.2223582884975,33.0442183316705
31,"rope",1,5,3,39.298708917505,33.0442183316705
31,"rope",1,5,3,39.298708917505,33.0442183316705
31,"rope",1,5,3,52.5413696762704,33.0442183316705
31,"rope",1,5,3,54.8489577292626,33.0442183316705
31,"rope",1,5,3,54.8489577292626,33.0442183316705
31,"rope",1,5,3,46.5262511099467,33.0442183316705
31,"rope",1,5,3,52.5413696762704,33.0442183316705
31,"rope",1,1,4,65.4967747980717,55.5136948882489
31,"rope",1,1,4,57.4133302409043,55.5136948882489
31,"rope",1,1,4,65.4967747980717,55.5136948882489
31,"rope",-1,3,7,37.030331221263,33.2835345417806
31,"rope",-1,3,7,39.2405673409521,33.2835345417806
31,"rope",-1,3,8,50.7737686554735,32.1082812624044
31,"rope",-1,3,8,50.7737686554735,32.1082812624044
32,"rope",1,5,3,41.2223582884975,33.0442183316705
32,"rope",1,5,3,39.298708917505,33.0442183316705
32,"rope",1,5,3,39.298708917505,33.0442183316705
32,"rope",1,5,3,52.5413696762704,33.0442183316705
32,"rope",1,5,3,54.8489577292626,33.0442183316705
32,"rope",1,5,3,54.8489577292626,33.0442183316705
32,"rope",1,5,3,46.5262511099467,33.0442183316705
32,"rope",1,5,3,52.5413696762704,33.0442183316705
32,"rope",1,1,4,65.4967747980717,55.5136948882489
32,"rope",1,1,4,57.4133302409043,55.5136948882489
32,"rope",1,1,4,65.4967747980717,55.5136948882489
32,"rope",-1,3,7,37.030331221263,33.2835345417806
32,"rope",-1,3,7,39.2405673409521,33.2835345417806
32,"rope",-1,3,8,50.7737686554735,32.1082812624044
32,"rope",-1,3,8,50.7737686554735,32.1082812624044
33,"rope",1,5,3,41.2223582884975,33.0442183316705
33,"rope",1,5,3,39.298708917505,33.0442183316705
33,"rope",1,5,3,39.298708917505,33.0442183316705
33,"rope",1,5,3,52.5413696762704,33.0442183316705
33,"rope",1,5,3,54.8489577292626,33.0442183316705
33,"rope",1,5,3,54.8489577292626,33.0442183316705
33,"rope",1,5,3,46.5262511099467,33.0442183316705
33,"rope",1,5,3,52.5413696762704,33.0442183316705
33,"rope",1,1,4,65.4967747980717,55.5136948882489
33,"rope",1,1,4,57.4133302409043,55.5136948882489
33,"rope",1,1,4,65.4967747980717,55.5136948882489
33,"rope",-1,3,7,37.030331221263,33.2835345417806
33,"rope",-1,3,7,39.2405673409521,33.2835345417806
34,"rope",1,1,4,65.4967747980717,55.5136948882489
34,"rope",1,1,4,57.4133302409043,55.5136948882489
34,"rope",1,1,4,65.4967747980717,55.5136948882489
35,"rope",1,1,4,65.4967747980717,55.5136948882489
35,"rope",1,1,4,57.4133302409043,55.5136948882489
35,"rope",1,1,4,65.4967747980717,55.5136948882489
36,"rope",1,1,4,65.4967747980717,55.5136948882489
36,"rope",1,1,4,57.4133302409043,55.5136948882489
36,"rope",1,1,4,65.4967747980717,55.5136948882489
37,"rope",1,1,4,65.4967747980717,55.5136948882489
37,"rope",1,1,4,57.4133302409043,55.5136948882489
37,"rope",1,1,4,65.4967747980717,55.5136948882489
38,"rope",1,1,4,65.4967747980717,55.5136948882489
38,"rope",1,1,4,57.4133302409043,55.5136948882489
38,"rope",1,1,4,65.4967747980717,55.5136948882489
39,"rope",1,1,4,65.4967747980717,55.5136948882489
39,"rope",1,1,4,57.4133302409043,55.5136948882489
39,"rope",1,1,4,65.4967747980717,55.5136948882489
40,"rope",1,1,4,65.4967747980717,55.5136948882489
40,"rope",1,1,4,57.4133302409043,55.5136948882489
40,"rope",1,1,4,65.4967747980717,55.5136948882489
41,"rope",1,1,4,65.4967747980717,55.5136948882489
41,"rope",1,1,4,57.4133302409043,55.5136948882489
41,"rope",1,1,4,65.4967747980717,55.5136948882489
42,"rope",1,1,4,65.4967747980717,55.5136948882489
42,"rope",1,1,4,57.4133302409043,55.5136948882489
42,"rope",1,1,4,65.4967747980717,55.5136948882489
43,"rope",1,1,4,65.4967747980717,55.5136948882489
43,"rope",1,1,4,57.4133302409043,55.5136948882489
43,"rope",1,1,4,65.4967747980717,55.5136948882489
44,"rope",1,1,4,65.4967747980717,55.5136948882489
44,"rope",1,1,4,57.4133302409043,55.5136948882489
44,"rope",1,1,4,65.4967747980717,55.5136948882489
45,"rope",1,1,4,65.4967747980717,55.5136948882489
45,"rope",1,1,4,57.4133302409043,55.5136948882489
45,"rope",1,1,4,65.4967747980717,55.5136948882489
46,"rope",1,1,4,65.4967747980717,55.5136948882489
46,"rope",1,1,4,57.4133302409043,55.5136948882489
46,"rope",1,1,4,65.4967747980717,55.5136948882489
47,"rope",1,1,4,65.4967747980717,55.5136948882489
47,"rope",1,1,4,57.4133302409043,55.5136948882489
47,"rope",1,1,4,65.4967747980717,55.5136948882489
48,"rope",1,1,4,65.4967747980717,55.5136948882489
48,"rope",1,1,4,57.4133302409043,55.5136948882489
48,"rope",1,1,4,65.4967747980717,55.5136948882489
49,"rope",1,1,4,65.4967747980717,55.5136948882489
49,"rope",1,1,4,57.4133302409043,55.5136948882489
49,"rope",1,1,4,65.4967747980717,55.5136948882489
50,"rope",1,1,4,65.4967747980717,55.5136948882489
50,"rope",1,1,4,57.4133302409043,55.5136948882489
50,"rope",1,1,4,65.4967747980717,55.5136948882489
51,"rope",1,1,4,65.4967747980717,55.5136948882489
51,"rope",1,1,4,57.4133302409043,55.5136948882489
51,"rope",1,1,4,65.4967747980717,55.5136948882489
52,"rope",1,1,4,65.4967747980717,55.5136948882489
52,"rope",1,1,4,57.4133302409043,55.5136948882489
52,"rope",1,1,4,65.4967747980717,55.5136948882489
53,"rope",1,1,4,65.4967747980717,55.5136948882489
53,"rope",1,1,4,57.4133302409043,55.5136948882489
53,"rope",1,1,4,65.4967747980717,55.5136948882489
54,"rope",1,1,4,65.4967747980717,55.5136948882489
54,"rope",1,1,4,57.4133302409043,55.5136948882489
54,"rope",1,1,4,65.4967747980717,55.5136948882489
55,"rope",1,1,4,65.4967747980717,55.5136948882489
55,"rope",1,1,4,57.4133302409043,55.5136948882489
55,"rope",1,1,4,65.4967747980717,55.5136948882489
1,"chain",1,4,4,33.034018280147,19.0954168840183
1,"chain",-1,5,6,12.8578040775491,9.37372633597955
2,"chain",1,1,2,12.0534999457022,3.91735906509643
2,"chain",1,1,2,32.7769219357494,3.91735906509643
2,"chain",1,1,2,29.4157536795932,3.91735906509643
2,"chain",1,1,3,12.0534999457022,4.97115982565382
2,"chain",1,4,4,33.034018280147,19.0954168840183
2,"chain",1,4,4,26.6934891394407,19.0954168840183
2,"chain",-1,5,6,12.8578040775491,9.37372633597955
2,"chain",1,3,8,21.8567558781032,21.6709701451052
2,"chain",-1,3,9,38.5445089745857,30.7738856370574
3,"chain",1,2,1,34.1937031103709,6.9953569888257
3,"chain",1,2,1,21.0711627084191,6.9953569888257
3,"chain",1,1,2,12.0534999457022,3.91735906509643
3,"chain",1,1,2,32.7769219357494,3.91735906509643
3,"chain",1,1,2,29.4157536795932,3.91735906509643
3,"chain",1,1,2,12.0534999457022,3.91735906509643
3,"chain",1,1,3,12.0534999457022,4.97115982565382
3,"chain",1,1,3,11.0015331709592,4.97115982565382
3,"chain",1,4,4,33.034018280147,19.0954168840183
3,"chain",1,4,4,26.6934891394407,19.0954168840183
3,"chain",1,2,5,28.9876667709249,23.4250470825356
3,"chain",-1,5,6,12.8578040775491,9.37372633597955
3,"chain",1,3,8,21.8567558781032,21.6709701451052
3,"chain",-1,3,9,38.5445089745857,30.7738856370574
3,"chain",-1,3,9,48.5173664463366,30.7738856370574
4,"chain",1,2,1,34.1937031103709,6.9953569888257
4,"chain",1,2,1,21.0711627084191,6.9953569888257
4,"chain",1,2,1,36.9857129758264,6.9953569888257
4,"chain",1,5,2,43.7453823421163,29.6741286347751
4,"chain",1,1,3,12.0534999457022,4.97115982565382
4,"chain",1,1,3,11.0015331709592,4.97115982565382
4,"chain",1,1,3,11.0015331709592,4.97115982565382
4,"chain",1,1,3,29.4157536795932,4.97115982565382
4,"chain",1,3,3,78.5552771377344,63.0595790811514
4,"chain",1,4,4,33.034018280147,19.0954168840183
4,"chain",1,4,4,26.6934891394407,19.0954168840183
4,"chain",1,2,5,28.9876667709249,23.4250470825356
4,"chain",-1,5,6,12.8578040775491,9.37372633597955
4,"chain",-1,5,6,12.8578040775491,9.37372633597955
4,"chain",-1,5,7,12.8578040775491,7.24245325120289
4,"chain",1,3,8,21.8567558781032,21.6709701451052
4,"chain",-1,3,9,38.5445089745857,30.7738856370574
4,"chain",-1,3,9,48.5173664463366,30.7738856370574
5,"chain",1,2,1,34.1937031103709,6.9953569888257
5,"chain",1,2,1,21.0711627084191,6.9953569888257
5,"chain",1,2,1,36.9857129758264,6.9953569888257
5,"chain",1,2,1,17.9002319548224,6.9953569888257
5,"chain",1,2,1,23.4250470825356,6.9953569888257
5,"chain",1,5,2,43.7453823421163,29.6741286347751
5,"chain",1,5,2,37.4501514258948,29.6741286347751
5,"chain",1,5,2,43.7453823421163,29.6741286347751
5,"chain",1,3,3,78.5552771377344,63.0595790811514
5,"chain",-1,5,3,21.1110808248799,12.6224807764695
5,"chain",1,3,3,78.5552771377344,63.0595790811514
5,"chain",-1,5,3,21.1110808248799,12.6224807764695
5,"chain",1,3,3,71.5403022500316,63.0595790811514
5,"chain",1,4,4,33.034018280147,19.0954168840183
5,"chain",1,4,4,26.6934891394407,19.0954168840183
5,"chain",1,2,5,28.9876667709249,23.4250470825356
5,"chain",-1,5,6,12.8578040775491,9.37372633597955
5,"chain",-1,5,6,12.8578040775491,9.37372633597955
5,"chain",1,3,6,21.6709701451052,9.62781945565596
5,"chain",-1,5,7,12.8578040775491,7.24245325120289
5,"chain",1,3,8,21.8567558781032,21.6709701451052
5,"chain",-1,3,9,38.5445089745857,30.7738856370574
5,"chain",-1,3,9,48.5173664463366,30.7738856370574
5,"chain",-1,3,10,48.5173664463366,28.101422000158
6,"chain",1,2,1,34.1937031103709,6.9953569888257
6,"chain",1,2,1,21.0711627084191,6.9953569888257
6,"chain",1,2,1,36.9857129758264,6.9953569888257
6,"chain",1,2,1,17.9002319548224,6.9953569888257
6,"chain",1,2,1,23.4250470825356,6.9953569888257
6,"chain",1,5,2,43.7453823421163,29.6741286347751
6,"chain",1,5,2,37.4501514258948,29.6741286347751
6,"chain",1,5,2,43.7453823421163,29.6741286347751
6,"chain",1,5,2,35.3820220100075,29.6741286347751
6,"chain",1,5,2,42.1073449332602,29.6741286347751
6,"chain",1,3,3,78.5552771377344,63.0595790811514
6,"chain",-1,5,3,21.1110808248799,12.6224807764695
6,"chain",1,3,3,78.5552771377344,63.0595790811514
6,"chain",-1,5,3,21.1110808248799,12.6224807764695
6,"chain",1,3,3,71.5403022500316,63.0595790811514
6,"chain",1,4,4,33.034018280147,19.0954168840183
6,"chain",1,4,4,26.6934891394407,19.0954168840183
6,"chain",1,2,5,28.9876667709249,23.4250470825356
6,"chain",-1,5,6,12.8578040775491,9.37372633597955
6,"chain",-1,5,6,12.8578040775491,9.37372633597955
6,"chain",1,3,6,21.6709701451052,9.62781945565596
6,"chain",-1,5,7,12.8578040775491,7.24245325120289
6,"chain",1,3,8,21.8567558781032,21.6709701451052
6,"chain",-1,3,9,38.5445089745857,30.7738856370574
6,"chain",-1,3,9,48.5173664463366,30.7738856370574
6,"chain",-1,3,9,38.5445089745857,30.7738856370574
6,"chain",-1,3,10,48.5173664463366,28.101422000158
7,"chain",1,4,1,16.9371414028053,12.5243524771611
7,"chain",1,4,1,26.6934891394407,12.5243524771611
7,"chain",1,5,2,43.7453823421163,29.6741286347751
7,"chain",1,5,2,37.4501514258948,29.6741286347751
7,"chain",1,5,2,43.7453823421163,29.6741286347751
7,"chain",1,5,2,35.3820220100075,29.6741286347751
7,"chain",1,5,2,42.1073449332602,29.6741286347751
7,"chain",1,3,3,78.5552771377344,63.0595790811514
7,"chain",-1,5,3,21.1110808248799,12.6224807764695
7,"chain",1,3,3,78.5552771377344,63.0595790811514
7,"chain",-1,5,3,21.1110808248799,12.6224807764695
7,"chain",1,3,3,71.5403022500316,63.0595790811514
7,"chain",1,3,3,75.7411174641098,63.0595790811514
7,"chain",1,4,4,33.034018280147,19.0954168840183
7,"chain",1,4,4,26.6934891394407,19.0954168840183
7,"chain",1,2,5,28.9876667709249,23.4250470825356
7,"chain",-1,5,6,12.8578040775491,9.37372633597955
7,"chain",-1,5,6,12.8578040775491,9.37372633597955
7,"chain",1,3,6,21.6709701451052,9.62781945565596
7,"chain",-1,5,7,12.8578040775491,7.24245325120289
7,"chain",1,3,8,21.8567558781032,21.6709701451052
7,"chain",-1,3,9,38.5445089745857,30.7738856370574
7,"chain",-1,3,9,48.5173664463366,30.7738856370574
7,"chain",-1,3,9,38.5445089745857,30.7738856370574
7,"chain",-1,3,10,48.5173664463366,28.101422000158
8,"chain",1,4,1,16.9371414028053,12.5243524771611
8,"chain",1,4,1,26.6934891394407,12.5243524771611
8,"chain",1,4,1,19.0954168840183,12.5243524771611
8,"chain",1,4,1,30.5634455792856,12.5243524771611
8,"chain",1,5,2,43.7453823421163,29.6741286347751
8,"chain",1,5,2,37.4501514258948,29.6741286347751
8,"chain",1,5,2,43.7453823421163,29.6741286347751
8,"chain",1,5,2,35.3820220100075,29.6741286347751
8,"chain",1,5,2,42.1073449332602,29.6741286347751
8,"chain",1,5,2,37.4501514258948,29.6741286347751
8,"chain",1,3,3,78.5552771377344,63.0595790811514
8,"chain",-1,5,3,21.1110808248799,12.6224807764695
8,"chain",1,3,3,78.5552771377344,63.0595790811514
8,"chain",-1,5,3,21.1110808248799,12.6224807764695
8,"chain",1,3,3,71.5403022500316,63.0595790811514
8,"chain",1,3,3,75.7411174641098,63.0595790811514
8,"chain",1,4,4,33.034018280147,19.0954168840183
8,"chain",1,4,4,26.6934891394407,19.0954168840183
8,"chain",1,2,5,28.9876667709249,23.4250470825356
8,"chain",-1,5,6,12.8578040775491,9.37372633597955
8,"chain",-1,5,6,12.8578040775491,9.37372633597955
8,"chain",1,3,6,21.6709701451052,9.62781945565596
8,"chain",1,3,8,21.8567558781032,21.6709701451052
8,"chain",-1,3,9,38.5445089745857,30.7738856370574
8,"chain",-1,3,9,48.5173664463366,30.7738856370574
8,"chain",-1,3,9,38.5445089745857,30.7738856370574
8,"chain",-1,3,10,48.5173664463366,28.101422000158
9,"chain",1,4,1,16.9371414028053,12.5243524771611
9,"chain",1,4,1,26.6934891394407,12.5243524771611
9,"chain",1,4,1,19.0954168840183,12.5243524771611
9,"chain",1,4,1,30.5634455792856,12.5243524771611
9,"chain",1,5,2,43.7453823421163,29.6741286347751
9,"chain",1,5,2,37.4501514258948,29.6741286347751
9,"chain",1,5,2,43.7453823421163,29.6741286347751
9,"chain",1,5,2,35.3820220100075,29.6741286347751
9,"chain",1,5,2,42.1073449332602,29.6741286347751
9,"chain",1,5,2,37.4501514258948,29.6741286347751
9,"chain",1,3,3,78.5552771377344,63.0595790811514
9,"chain",-1,5,3,21.1110808248799,12.6224807764695
9,"chain",1,3,3,78.5552771377344,63.0595790811514
9,"chain",-1,5,3,21.1110808248799,12.6224807764695
9,"chain",1,3,3,71.5403022500316,63.0595790811514
9,"chain",1,3,3,75.7411174641098,63.0595790811514
9,"chain",1,4,4,33.034018280147,19.0954168840183
